player_id,final_position,final_franchise_id,player,career_Season_range,final_team_name,career_sum_player_game_count,career_avg_player_game_count,career_avg_avg_depth_of_target,career_max_avg_depth_of_target,career_avg_avoided_tackles,career_max_avoided_tackles,career_avg_caught_percent,career_max_caught_percent,career_avg_contested_catch_rate,career_max_contested_catch_rate,career_sum_contested_receptions,career_avg_contested_receptions,career_sum_contested_targets,career_avg_contested_targets,career_avg_drop_rate,career_max_drop_rate,career_sum_drops,career_avg_drops,career_sum_first_downs,career_max_first_downs,career_sum_fumbles,career_avg_grades_hands_drop,career_max_grades_hands_drop,career_avg_grades_hands_fumble,career_max_grades_hands_fumble,career_avg_grades_offense,career_max_grades_offense,career_avg_grades_pass_block,career_max_grades_pass_block,career_avg_grades_pass_route,career_max_grades_pass_route,career_avg_inline_rate,career_max_inline_rate,career_sum_inline_snaps,career_max_inline_snaps,career_max_longest,career_avg_pass_block_rate,career_max_pass_block_rate,career_sum_pass_blocks,career_sum_pass_plays,career_sum_receptions,career_avg_receptions,career_avg_route_rate,career_max_route_rate,career_sum_routes,career_avg_routes,career_avg_slot_rate,career_max_slot_rate,career_sum_slot_snaps,career_avg_targeted_qb_rating,career_max_targeted_qb_rating,career_sum_targets,career_avg_targets,career_sum_touchdowns,career_avg_touchdowns,career_avg_wide_rate,career_max_wide_rate,career_sum_wide_snaps,career_avg_wide_snaps,career_sum_yards,career_avg_yards,career_sum_yards_after_catch,career_avg_yards_after_catch,career_avg_yards_after_catch_per_reception,career_max_yards_after_catch_per_reception,career_avg_yards_per_reception,career_max_yards_per_reception,career_avg_yprr,career_max_yprr,career_fpts_per_game,final_season,AGE_ON_DRAFT_DAY,HEIGHT,WEIGHT,HAND_SIZE,ARM_LENGTH,WINGSPAN,FORTY_TIME,TEN_SPLIT,TWENTY_SPLIT,VERTICAL,BROAD,SHUTTLE,THREE_CONE,BENCH,SPEED,ROUND,SELECTION,OVERALL_PICK,matched_draft_year,draft_match_method,draft_match_score,is_historical_drafted_wr
184382,WR,111.0,CJ Brown,2024-2025,ARKANSAS,19.0,9.5,9.7,10.4,2.0,4.0,61.7,62.5,50.0,50.0,6.0,3.0,12.0,6.0,10.05,16.7,2.0,1.0,20.0,19.0,1.0,64.65,79.5,42.6,71.5,56.900000000000006,59.6,,,55.8,59.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,441.0,33.0,16.5,97.3,100.0,420.0,210.0,30.25,43.2,177.0,88.6,94.4,54.0,27.0,3.0,1.5,69.75,82.7,264.0,132.0,374.0,187.0,143.0,71.5,4.449999999999999,4.6,11.2,11.4,0.965,1.06,,2025,,,,,,,,,,,,,,,,,,,,,,False
184396,WR,115.0,Bryce Cain,2024-2025,AUBURN,7.0,3.5,6.3,9.0,0.5,1.0,90.0,100.0,0.0,0.0,0.0,0.0,1.0,0.5,10.0,20.0,1.0,0.5,2.0,1.0,1.0,58.05,70.7,39.05,69.1,52.75,55.5,,,52.55,55.2,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,44.0,6.0,3.0,100.0,100.0,44.0,22.0,83.30000000000001,93.9,39.0,103.15,118.8,7.0,3.5,0.0,0.0,16.7,27.3,5.0,2.5,58.0,29.0,26.0,13.0,5.15,7.5,11.4,16.5,1.88,3.0,,2025,,,,,,,,,,,,,,,,,,,,,,False
184398,WR,115.0,Cam Coleman,2024-2025,AUBURN,23.0,11.5,14.2,15.0,7.5,11.0,65.85,67.3,46.2,59.1,16.0,8.0,31.0,15.5,7.1,7.5,7.0,3.5,54.0,31.0,2.0,71.3,73.5,50.15,72.6,68.85,69.4,,,69.4,69.5,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,781.0,93.0,46.5,95.1,95.9,742.0,371.0,6.35,6.8,50.0,110.75,112.7,142.0,71.0,13.0,6.5,93.65,94.1,731.0,365.5,1306.0,653.0,245.0,122.5,2.75,3.4,14.4,16.2,1.77,1.84,,2025,,,,,,,,,,,,,,,,,,,,,,False
184401,WR,196.0,Dylan Gentry,2025,JVILLE ST,10.0,10.0,2.5,2.5,0.0,0.0,66.7,66.7,0.0,0.0,0.0,0.0,1.0,1.0,20.0,20.0,1.0,1.0,2.0,2.0,0.0,45.4,45.4,65.0,65.0,57.1,57.1,,,56.8,56.8,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,4.0,4.0,91.9,91.9,34.0,34.0,97.3,97.3,36.0,81.3,81.3,6.0,6.0,0.0,0.0,2.7,2.7,1.0,1.0,34.0,34.0,33.0,33.0,8.3,8.3,8.5,8.5,1.0,1.0,,2025,,,,,,,,,,,,,,,,,,,,,,False
184403,WR,115.0,Cam King,2025,AUBURN,2.0,2.0,4.0,4.0,0.0,0.0,100.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,66.7,66.7,61.0,61.0,69.5,69.5,,,68.6,68.6,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,1.0,100.0,100.0,4.0,4.0,0.0,0.0,0.0,91.7,91.7,1.0,1.0,0.0,0.0,100.0,100.0,4.0,4.0,6.0,6.0,2.0,2.0,2.0,2.0,6.0,6.0,1.5,1.5,,2025,,,,,,,,,,,,,,,,,,,,,,False
184416,WR,163.0,TJ Abrams,2024-2025,FLORIDA,13.0,6.5,10.2,10.4,0.0,0.0,86.85,100.0,50.0,50.0,1.0,0.5,2.0,1.0,3.35,6.7,1.0,0.5,10.0,8.0,0.0,63.1,70.7,65.95,69.0,69.05,74.0,,,68.8,72.6,0.5,1.0,1.0,1.0,47.0,0.0,0.0,0.0,103.0,16.0,8.0,89.75,93.8,96.0,48.0,51.85,71.4,36.0,113.3,118.8,21.0,10.5,0.0,0.0,47.650000000000006,66.7,66.0,33.0,236.0,118.0,88.0,44.0,6.15,7.0,15.7,17.0,3.955,5.67,,2025,,,,,,,,,,,,,,,,,,,,,,False
184424,WR,163.0,Tank Hawkins,2024-2025,FLORIDA,10.0,5.0,8.45,12.3,0.0,0.0,66.7,66.7,50.0,50.0,1.0,0.5,2.0,1.0,4.55,9.1,1.0,0.5,6.0,5.0,1.0,67.65,70.7,43.3,62.9,60.35,64.6,,,61.4,64.5,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,74.0,12.0,6.0,92.95,95.7,68.0,34.0,54.0,60.9,38.0,93.75,107.6,18.0,9.0,1.0,0.5,45.05,51.0,35.0,17.5,116.0,58.0,50.0,25.0,3.3,4.6,9.0,10.0,1.45,2.17,,2025,,,,,,,,,,,,,,,,,,,,,,False
184469,WR,211.0,Jelani Watkins,2025,LSU,4.0,4.0,12.0,12.0,0.0,0.0,66.7,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,70.7,70.7,65.8,65.8,66.8,66.8,,,63.2,63.2,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,11.0,2.0,2.0,90.9,90.9,10.0,10.0,27.3,27.3,3.0,86.8,86.8,3.0,3.0,0.0,0.0,72.7,72.7,8.0,8.0,21.0,21.0,27.0,27.0,13.5,13.5,10.5,10.5,2.1,2.1,,2025,,,,,,,,,,,,,,,,,,,,,,False
184488,WR,289.0,Mazeo Bennett Jr.,2024-2025,S CAROLINA,24.0,12.0,6.45,8.3,3.0,3.0,66.3,76.3,50.0,60.0,5.0,2.5,10.0,5.0,10.75,18.2,3.0,1.5,17.0,16.0,0.0,63.85,80.0,69.95,72.0,59.0,61.1,,,58.35,62.1,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,362.0,38.0,19.0,95.3,96.0,344.0,172.0,76.0,84.7,289.0,90.6,117.1,54.0,27.0,3.0,1.5,24.0,32.7,73.0,36.5,387.0,193.5,173.0,86.5,5.0,5.8,8.850000000000001,11.3,0.965,1.33,,2025,,,,,,,,,,,,,,,,,,,,,,False
184504,WR,311.0,Aaron Butler,2025,TEXAS,2.0,2.0,19.5,19.5,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,66.7,66.7,61.0,61.0,60.3,60.3,,,62.9,62.9,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,1.0,1.0,100.0,100.0,10.0,10.0,30.0,30.0,3.0,44.8,44.8,4.0,4.0,0.0,0.0,70.0,70.0,7.0,7.0,17.0,17.0,6.0,6.0,6.0,6.0,17.0,17.0,1.7,1.7,,2025,,,,,,,,,,,,,,,,,,,,,,False
184512,WR,311.0,Parker Livingstone,2024-2025,TEXAS,16.0,8.0,12.65,14.8,2.0,4.0,32.95,65.9,30.0,30.0,3.0,1.5,10.0,5.0,6.5,6.5,2.0,1.0,22.0,22.0,0.0,72.1,72.1,72.2,72.2,62.150000000000006,67.9,,,62.2,68.9,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,321.0,29.0,14.5,97.5,100.0,305.0,152.5,23.25,25.0,69.0,87.8,136.0,46.0,23.0,6.0,3.0,76.75,78.5,252.0,126.0,516.0,258.0,166.0,83.0,5.7,5.7,17.8,17.8,0.855,1.71,,2025,,,,,,,,,,,,,,,,,,,,,,False
184520,WR,311.0,Ryan Wingo,2024-2025,TEXAS,29.0,14.5,13.45,14.0,10.0,12.0,55.05,57.4,34.3,40.0,8.0,4.0,24.0,12.0,11.8,12.1,11.0,5.5,46.0,30.0,0.0,52.5,57.0,74.7,75.9,67.75,70.9,,,66.2,72.2,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,704.0,83.0,41.5,94.9,95.1,668.0,334.0,27.4,28.9,192.0,90.85,102.9,149.0,74.5,9.0,4.5,72.35,73.9,510.0,255.0,1306.0,653.0,717.0,358.5,8.8,9.3,15.85,16.3,1.93,2.35,,2025,,,,,,,,,,,,,,,,,,,,,,False
184535,WR,103.0,Bubba Hampton,2024,ALABAMA,2.0,2.0,0.5,0.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,61.0,61.0,55.0,55.0,,,55.3,55.3,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,1.0,1.0,100.0,100.0,9.0,9.0,100.0,100.0,9.0,56.3,56.3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,8.0,8.0,8.0,6.0,6.0,0.67,0.67,0.0,2024,,,,,,,,,,,,,,,,,,,,,,False
184540,WR,103.0,Jaylen Mbakwe,2024-2025,ALABAMA,3.0,1.5,12.65,13.0,0.0,0.0,50.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,74.9,74.9,72.7,75.5,66.15,75.8,,,67.2,77.3,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,20.0,3.0,1.5,78.15,81.3,16.0,8.0,9.4,18.8,3.0,79.2,118.8,4.0,2.0,0.0,0.0,90.65,100.0,17.0,8.5,55.0,27.5,18.0,9.0,6.0,6.0,18.3,18.3,2.115,4.23,,2025,,,,,,,,,,,,,,,,,,,,,,False
184543,TE,226.0,Caleb Odom,2024-2025,OLE MISS,24.0,12.0,9.25,13.0,2.0,4.0,60.85,67.9,41.65,50.0,2.0,1.0,5.0,2.5,8.7,17.4,4.0,2.0,15.0,11.0,0.0,53.35,78.5,68.45,70.2,59.6,63.1,69.4,69.4,60.25,62.5,10.85,21.7,26.0,26.0,40.0,2.1,4.2,5.0,190.0,26.0,13.0,93.55,97.1,176.0,88.0,37.0,58.3,81.0,82.35,96.9,41.0,20.5,2.0,1.0,49.65,84.3,77.0,38.5,262.0,131.0,132.0,66.0,3.9,6.4,9.85,10.4,1.39,1.82,,2025,,,,,,,,,,,,,,,,,,,,,,False
184580,WR,273.0,Nitro Tuggle,2024-2025,PURDUE,18.0,9.0,13.05,14.0,5.0,10.0,45.75,48.6,26.9,53.8,7.0,3.5,14.0,7.0,21.05,25.0,8.0,4.0,25.0,24.0,0.0,37.2,40.2,68.15,72.2,56.75,56.8,61.9,61.9,56.2,56.4,0.1,0.2,1.0,1.0,36.0,0.1,0.2,1.0,455.0,37.0,18.5,93.35,93.5,424.0,212.0,10.9,18.6,80.0,65.75,73.5,77.0,38.5,4.0,2.0,88.94999999999999,96.8,374.0,187.0,534.0,267.0,124.0,62.0,3.05,3.4,13.0,14.7,1.22,1.27,,2025,,,,,,,,,,,,,,,,,,,,,,False
184583,WR,173.0,Sacovie White,2024-2025,GEORGIA,14.0,7.0,3.15,4.1,2.5,3.0,76.35,80.0,0.0,0.0,0.0,0.0,1.0,0.5,10.0,20.0,2.0,1.0,5.0,3.0,0.0,58.05,74.9,70.45,75.9,66.35,73.2,,,66.75,73.0,6.25,12.5,2.0,2.0,21.0,0.0,0.0,0.0,67.0,12.0,6.0,96.1,100.0,63.0,31.5,81.6,88.2,57.0,93.75,98.3,16.0,8.0,0.0,0.0,12.15,12.5,8.0,4.0,108.0,54.0,101.0,50.5,9.4,12.3,9.15,9.5,1.935,2.38,,2025,,,,,,,,,,,,,,,,,,,,,,False
184591,WR,261.0,Ivan Carreon,2024-2025,OKLAHOMA,15.0,7.5,10.0,12.4,0.5,1.0,55.95,83.3,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,75.80000000000001,80.9,66.25,67.9,57.25,58.4,,,56.8,57.7,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,156.0,12.0,6.0,95.3,97.4,147.0,73.5,10.3,15.3,20.0,72.75,97.6,19.0,9.5,0.0,0.0,89.7,94.7,136.0,68.0,124.0,62.0,41.0,20.5,5.05,7.5,13.2,17.5,0.88,0.95,,2025,,,,,,,,,,,,,,,,,,,,,,False
184597,WR,261.0,Jacob Jordan,2024-2025,OKLAHOMA,14.0,7.0,10.7,15.0,0.5,1.0,90.9,100.0,75.0,75.0,6.0,3.0,8.0,4.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,79.5,88.3,70.25,71.8,65.85,65.9,62.1,62.1,67.45,69.2,0.0,0.0,0.0,0.0,27.0,0.25,0.5,1.0,200.0,29.0,14.5,94.0,95.7,191.0,95.5,91.6,92.3,182.0,112.55,118.8,35.0,17.5,1.0,0.5,8.4,9.1,18.0,9.0,277.0,138.5,96.0,48.0,4.8,6.5,15.1,21.5,2.4450000000000003,3.58,,2025,,,,,,,,,,,,,,,,,,,,,,False
184598,WR,261.0,Zion Kearney,2024-2025,OKLAHOMA,16.0,8.0,13.25,14.4,1.0,2.0,46.65,53.3,50.0,100.0,1.0,0.5,2.0,1.0,22.2,33.3,2.0,1.0,8.0,6.0,0.0,45.25,58.9,65.0,67.1,58.8,60.7,55.0,55.0,59.7,60.5,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,146.0,10.0,5.0,97.65,100.0,140.0,70.0,43.400000000000006,78.9,25.0,82.8,104.3,20.0,10.0,1.0,0.5,56.6,92.1,121.0,60.5,159.0,79.5,61.0,30.5,6.65,7.5,15.75,16.0,1.345,1.63,,2025,,,,,,,,,,,,,,,,,,,,,,False
184628,WR,156.0,Jyron Waiters,2025,E CAROLINA,6.0,6.0,6.6,6.6,0.0,0.0,54.5,54.5,0.0,0.0,0.0,0.0,1.0,1.0,33.3,33.3,3.0,3.0,2.0,2.0,0.0,22.9,22.9,66.2,66.2,50.2,50.2,,,52.8,52.8,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,74.0,6.0,6.0,89.2,89.2,66.0,66.0,35.1,35.1,26.0,73.7,73.7,11.0,11.0,0.0,0.0,64.9,64.9,48.0,48.0,69.0,69.0,23.0,23.0,3.8,3.8,11.5,11.5,1.05,1.05,,2025,,,,,,,,,,,,,,,,,,,,,,False
184632,WR,202.0,Hardley Gilmore IV,2024-2025,KENTUCKY,19.0,9.5,19.25,24.9,4.0,7.0,47.9,58.3,52.25,54.5,7.0,3.5,13.0,6.5,15.85,25.0,4.0,2.0,22.0,17.0,1.0,54.150000000000006,70.7,49.95,67.8,62.2,64.7,,,61.5,64.4,0.2,0.4,1.0,1.0,52.0,0.0,0.0,0.0,329.0,34.0,17.0,92.55,93.4,306.0,153.0,10.2,11.1,32.0,69.6,84.8,64.0,32.0,2.0,1.0,89.4,89.9,295.0,147.5,466.0,233.0,153.0,76.5,5.15,6.2,18.35,25.5,1.81,2.32,,2025,,,,,,,,,,,,,,,,,,,,,,False
184652,WR,278.0,Ben Black,2024-2025,RUTGERS,24.0,12.0,13.9,14.4,2.5,3.0,49.0,50.0,14.3,28.6,2.0,1.0,9.0,4.5,18.05,25.0,5.0,2.5,10.0,5.0,0.0,43.5,58.9,58.45,69.4,57.3,57.7,,,56.1,56.1,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,248.0,20.0,10.0,95.15,95.9,236.0,118.0,0.0,0.0,0.0,88.6,95.6,41.0,20.5,2.0,1.0,100.0,100.0,248.0,124.0,276.0,138.0,85.0,42.5,4.3,4.6,14.0,14.9,1.17,1.33,,2025,,,,,,,,,,,,,,,,,,,,,,False
184654,WR,278.0,KJ Duff,2024-2025,RUTGERS,25.0,12.5,16.1,17.3,2.5,4.0,62.65,69.0,45.55,61.1,25.0,12.5,46.0,23.0,5.85,6.9,5.0,2.5,69.0,50.0,0.0,75.6,80.5,73.4,75.1,75.85,83.4,64.4,64.4,76.15,84.5,0.0,0.0,0.0,0.0,72.0,0.15,0.3,1.0,763.0,87.0,43.5,93.85,95.0,718.0,359.0,10.95,11.3,84.0,104.45,133.5,135.0,67.5,8.0,4.0,89.05000000000001,89.4,679.0,339.5,1509.0,754.5,294.0,147.0,3.5,3.8,16.9,18.1,1.995,2.47,,2025,,,,,,,,,,,,,,,,,,,,,,False
184679,WR,144.0,Landon Bell,2025,COLO STATE,2.0,2.0,9.3,9.3,1.0,1.0,66.7,66.7,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,70.7,70.7,62.9,62.9,71.9,71.9,,,70.2,70.2,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,2.0,2.0,81.8,81.8,9.0,9.0,0.0,0.0,0.0,96.5,96.5,3.0,3.0,0.0,0.0,100.0,100.0,11.0,11.0,28.0,28.0,10.0,10.0,5.0,5.0,14.0,14.0,3.11,3.11,,2025,,,,,,,,,,,,,,,,,,,,,,False
184692,WR,206.0,Donte Lee Jr.,2024-2025,LIBERTY,23.0,11.5,16.549999999999997,16.9,5.5,8.0,53.6,59.6,58.35,66.7,5.0,2.5,9.0,4.5,4.55,9.1,1.0,0.5,32.0,26.0,0.0,76.45,90.0,70.0,72.1,71.55,80.2,,,72.05,81.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,360.0,41.0,20.5,94.15,94.2,339.0,169.5,16.7,18.3,62.0,90.15,113.1,73.0,36.5,6.0,3.0,83.30000000000001,84.9,298.0,149.0,714.0,357.0,194.0,97.0,4.7,4.7,16.55,18.3,1.905,2.49,,2025,,,,,,,,,,,,,,,,,,,,,,False
184707,WR,102.0,Marcel Williams,2025,AKRON,12.0,12.0,11.7,11.7,5.0,5.0,62.9,62.9,30.4,30.4,7.0,7.0,23.0,23.0,8.3,8.3,4.0,4.0,32.0,32.0,0.0,67.7,67.7,73.5,73.5,75.1,75.1,,,75.9,75.9,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,319.0,44.0,44.0,94.7,94.7,302.0,302.0,15.7,15.7,50.0,96.0,96.0,70.0,70.0,2.0,2.0,84.3,84.3,269.0,269.0,638.0,638.0,193.0,193.0,4.4,4.4,14.5,14.5,2.11,2.11,,2025,,,,,,,,,,,,,,,,,,,,,,False
184714,WR,218.0,Brady Kluse,2024-2025,MEMPHIS,18.0,9.0,16.15,18.7,1.0,1.0,64.45,73.3,20.0,40.0,2.0,1.0,6.0,3.0,2.15,4.3,1.0,0.5,20.0,15.0,0.0,76.4,76.5,68.85,71.1,68.9,74.2,62.1,62.1,68.9,74.3,0.2,0.4,1.0,1.0,34.0,0.2,0.4,1.0,273.0,27.0,13.5,95.3,96.8,257.0,128.5,6.75,7.0,19.0,104.4,118.8,39.0,19.5,2.0,1.0,93.05,93.5,253.0,126.5,330.0,165.0,85.0,42.5,3.95,5.2,14.45,18.0,2.03,3.0,,2025,,,,,,,,,,,,,,,,,,,,,,False
184749,WR,226.0,Noreel White,2024,OLE MISS,2.0,2.0,13.5,13.5,1.0,1.0,33.3,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,70.7,70.7,62.9,62.9,73.4,73.4,,,72.1,72.1,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.0,2.0,2.0,100.0,100.0,8.0,8.0,12.5,12.5,1.0,53.5,53.5,6.0,6.0,0.0,0.0,87.5,87.5,7.0,7.0,34.0,34.0,16.0,16.0,8.0,8.0,17.0,17.0,4.25,4.25,0.0,2024,,,,,,,,,,,,,,,,,,,,,,False
184751,WR,227.0,Braylon Burnside,2024,MISS STATE,9.0,9.0,7.5,7.5,1.0,1.0,16.7,16.7,,,0.0,0.0,0.0,0.0,66.7,66.7,2.0,2.0,0.0,0.0,0.0,10.9,10.9,61.0,61.0,46.6,46.6,,,43.7,43.7,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,49.0,1.0,1.0,91.8,91.8,45.0,45.0,18.4,18.4,9.0,39.6,39.6,6.0,6.0,0.0,0.0,75.5,75.5,37.0,37.0,-6.0,-6.0,-2.0,-2.0,-2.0,-2.0,-6.0,-6.0,-0.13,-0.13,0.0,2024,,,,,,,,,,,,,,,,,,,,,,False
184754,WR,312.0,Mario Craver,2024-2025,TEXAS A&M,21.0,10.5,13.2,18.6,12.5,22.0,57.650000000000006,69.4,47.2,50.0,7.0,3.5,15.0,7.5,3.15,6.3,4.0,2.0,47.0,34.0,0.0,80.35,85.9,74.65,77.1,74.35,81.4,,,74.7,82.7,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,520.0,76.0,38.0,95.05,95.9,495.0,247.5,48.8,83.0,277.0,99.3,101.0,122.0,61.0,7.0,3.5,50.85,85.0,241.0,120.5,1285.0,642.5,658.0,329.0,7.3,9.7,18.55,21.6,2.49,3.25,,2025,,,,,,,,,,,,,,,,,,,,,,False
184813,WR,312.0,Izaiah Williams,2024-2025,TEXAS A&M,9.0,4.5,6.3,6.6,0.5,1.0,68.75,87.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,2.0,0.0,74.6,78.5,66.95,71.0,61.65,62.5,,,61.35,62.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,60.0,9.0,4.5,98.9,100.0,59.0,29.5,55.25,71.4,28.0,103.15,139.6,12.0,6.0,1.0,0.5,44.75,60.9,32.0,16.0,86.0,43.0,32.0,16.0,3.7,4.0,10.05,11.0,1.495,1.57,,2025,,,,,,,,,,,,,,,,,,,,,,False
184818,WR,118.0,Jadon Porter,2024-2025,BAYLOR,12.0,6.0,13.05,17.0,0.5,1.0,57.15,64.3,62.5,100.0,2.0,1.0,5.0,2.5,5.0,10.0,1.0,0.5,5.0,4.0,0.0,65.85,70.7,65.2,67.5,61.400000000000006,64.4,,,59.35,61.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,100.0,11.0,5.5,90.2,92.9,92.0,46.0,18.05,31.3,9.0,86.25,104.8,18.0,9.0,1.0,0.5,82.0,95.2,91.0,45.5,108.0,54.0,35.0,17.5,2.7,3.4,10.45,11.5,1.365,1.64,,2025,,,,,,,,,,,,,,,,,,,,,,False
184855,WR,264.0,Jeremiah McClellan,2024-2025,OREGON,19.0,9.5,7.25,11.5,3.0,6.0,86.25,100.0,42.9,42.9,3.0,1.5,7.0,3.5,3.75,7.5,3.0,1.5,30.0,27.0,0.0,71.19999999999999,73.1,68.44999999999999,72.8,73.69999999999999,75.6,61.9,61.9,73.75,73.9,0.0,0.0,0.0,0.0,51.0,0.15,0.3,1.0,297.0,40.0,20.0,90.25,94.8,281.0,140.5,25.35,28.6,66.0,109.2,118.4,54.0,27.0,3.0,1.5,74.5,77.6,230.0,115.0,568.0,284.0,196.0,98.0,4.95,5.0,11.35,14.7,2.99,4.0,,2025,,,,,,,,,,,,,,,,,,,,,,False
184887,WR,307.0,Mike Matthews,2024-2025,TENNESSEE,24.0,12.0,13.6,13.7,5.5,9.0,63.7,73.6,31.25,37.5,4.0,2.0,12.0,6.0,16.2,22.2,8.0,4.0,43.0,38.0,0.0,44.45,61.3,71.19999999999999,74.6,64.4,67.7,,,62.65,68.5,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,555.0,60.0,30.0,92.2,93.1,515.0,257.5,11.0,16.5,42.0,119.3,123.2,85.0,42.5,6.0,3.0,89.0,94.5,513.0,256.5,903.0,451.5,374.0,187.0,5.2,6.5,14.1,15.3,1.4449999999999998,1.93,,2025,,,,,,,,,,,,,,,,,,,,,,False
184893,WR,307.0,Braylon Staley,2024-2025,TENNESSEE,16.0,8.0,5.6,8.4,2.5,5.0,59.7,69.4,15.4,30.8,4.0,2.0,14.0,7.0,16.55,25.0,7.0,3.5,38.0,37.0,0.0,52.45,65.4,70.19999999999999,76.3,61.75,70.7,,,62.15,72.3,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,480.0,71.0,35.5,96.45,100.0,449.0,224.5,90.45,93.0,424.0,85.1,111.9,104.0,52.0,6.0,3.0,8.2,11.7,53.0,26.5,864.0,432.0,414.0,207.0,7.0,8.3,9.7,12.4,1.285,2.08,,2025,,,,,,,,,,,,,,,,,,,,,,False
184902,WR,315.0,Micah Hudson,2024-2025,TEXAS TECH,14.0,7.0,12.0,12.5,0.0,0.0,63.25,72.7,75.0,100.0,3.0,1.5,4.0,2.0,6.25,12.5,1.0,0.5,10.0,6.0,0.0,67.85,79.3,68.7,70.7,72.2,78.0,,,71.94999999999999,78.1,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,107.0,15.0,7.5,95.45,100.0,102.0,51.0,16.85,17.3,18.0,97.6,144.7,24.0,12.0,2.0,1.0,83.15,83.6,89.0,44.5,223.0,111.5,69.0,34.5,4.65,5.4,14.95,15.9,2.185,2.24,,2025,,,,,,,,,,,,,,,,,,,,,,False
184907,WR,315.0,Price Morgan,2025,TEXAS TECH,2.0,2.0,9.5,9.5,0.0,0.0,50.0,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,66.7,66.7,61.0,61.0,60.0,60.0,,,59.6,59.6,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,1.0,1.0,83.3,83.3,5.0,5.0,100.0,100.0,6.0,68.8,68.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,5.0,5.0,5.0,5.0,12.0,12.0,2.4,2.4,,2025,,,,,,,,,,,,,,,,,,,,,,False
184911,WR,315.0,Tyson Turner,2024-2025,TEXAS TECH,7.0,3.5,1.0,4.0,0.0,0.0,75.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,61.0,61.0,61.8,64.3,,,60.05,61.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,16.0,2.0,1.0,96.15,100.0,15.0,7.5,0.0,0.0,0.0,71.85,83.3,3.0,1.5,0.0,0.0,100.0,100.0,16.0,8.0,12.0,6.0,11.0,5.5,5.5,11.0,6.0,8.0,1.0,1.33,,2025,,,,,,,,,,,,,,,,,,,,,,False
